ID,VERSION,STORE_ID,UUID,TRANSACTION_ID,TYPE_QNAME_ID,LOCALE_ID,ACL_ID,AUDIT_CREATOR,AUDIT_CREATED,AUDIT_MODIFIER,AUDIT_MODIFIED,AUDIT_ACCESSED
3742654,3,6,0f5d7cd8-7844-4e50-8175-7db4a00f79b2,1273425,258,2,66,bvos,2020-08-20T09:51:34.902Z,bvos,2020-08-20T09:51:34.902Z,
3740246,3,6,5af8772c-4092-4550-971f-ca6fa9e4895f,1272615,258,2,66,bvos,2020-08-20T09:48:19.696Z,bvos,2020-08-20T09:48:19.696Z,
3750668,3,6,78ed1fe0-fdab-4e35-8d41-d7ff4d40c565,1276133,258,2,66,bvos,2020-08-20T10:02:20.148Z,bvos,2020-08-20T10:02:20.148Z,
3752205,3,6,71e691d6-65b2-4307-9dea-524f4b20d1ac,1276651,258,2,66,bvos,2020-08-20T10:04:21.920Z,bvos,2020-08-20T10:04:21.920Z,
3756316,3,6,7bb5d3f5-af30-4f4d-b22e-a2d6cc85d42c,1278041,258,2,66,bvos,2020-08-20T10:09:44.216Z,bvos,2020-08-20T10:09:44.216Z,
3752704,3,6,96d88c66-1bb8-44e5-afab-e94c6334d0c2,1276818,258,2,66,bvos,2020-08-20T10:05:01.459Z,bvos,2020-08-20T10:05:01.459Z,
3746570,3,6,8173cc3d-18f1-46f6-ad3f-00cd109b2f21,1274742,258,2,66,bvos,2020-08-20T09:56:47.180Z,bvos,2020-08-20T09:56:47.180Z,
3739495,3,6,12f9cbf0-a66c-4841-8e94-311da022b858,1272363,258,2,66,bvos,2020-08-20T09:47:24.003Z,bvos,2020-08-20T09:47:24.003Z,
3730338,3,6,792968d0-ab87-4b94-b786-4d25a1db8c78,1269256,258,2,66,bvos,2020-08-20T09:34:58.632Z,bvos,2020-08-20T09:34:58.632Z,
3742496,3,6,dd1720cc-8c1f-4a11-9023-d6c38aae6895,1273371,258,2,66,bvos,2020-08-20T09:51:22.258Z,bvos,2020-08-20T09:51:22.258Z,
3742529,3,6,6ea97ab9-81d6-4c71-9421-ecfe82f2d445,1273382,258,2,66,bvos,2020-08-20T09:51:24.619Z,bvos,2020-08-20T09:51:24.619Z,
3750599,3,6,cc8be6c8-5f68-42f6-b9a3-68d816e646d6,1276110,258,2,66,bvos,2020-08-20T10:02:14.942Z,bvos,2020-08-20T10:02:14.942Z,
3743431,3,6,b4c021f6-6ec0-47cb-97b7-0d5c736d1154,1273688,258,2,66,bvos,2020-08-20T09:52:35.687Z,bvos,2020-08-20T09:52:35.687Z,
3762019,3,6,f74070ec-fa70-44ea-b09e-b9eccfff605e,1279953,258,2,66,bvos,2020-08-20T10:17:33.650Z,bvos,2020-08-20T10:17:33.650Z,
3756427,3,6,b53e09d4-cb6d-4a62-a735-830108f50d72,1278078,258,2,66,bvos,2020-08-20T10:09:54.292Z,bvos,2020-08-20T10:09:54.292Z,
3754702,3,6,60a07d04-cd06-4064-94cb-d67c771ce6ad,1277494,258,2,66,bvos,2020-08-20T10:07:33.783Z,bvos,2020-08-20T10:07:33.783Z,
3756522,3,6,e387f4be-993e-48ad-99e1-a26c2b451c23,1278111,258,2,66,bvos,2020-08-20T10:10:02.265Z,bvos,2020-08-20T10:10:02.265Z,
3804012,3,6,0d3574ca-6b6e-4994-955b-63ab000a36d8,1292625,258,2,66,bvos,2020-08-20T11:15:25.976Z,bvos,2020-08-20T11:15:25.976Z,
3793025,3,6,6b0acb37-a11e-4b71-a072-41127efc44b0,1290253,258,2,66,bvos,2020-08-20T11:01:01.601Z,bvos,2020-08-20T11:01:01.601Z,
3793374,3,6,879cc2aa-e7db-484b-b05b-1e41075d5b42,1290291,258,2,66,bvos,2020-08-20T11:01:14.427Z,bvos,2020-08-20T11:01:14.427Z,
3799543,3,6,0f79f323-acf0-4839-9c3c-745f841b3709,1291176,258,2,66,bvos,2020-08-20T11:05:34.468Z,bvos,2020-08-20T11:05:34.468Z,
3784145,3,6,21d17730-ac0e-4a1b-a71d-94281cc3eb4d,1287408,258,2,66,bvos,2020-08-20T10:49:53.136Z,bvos,2020-08-20T10:49:53.136Z,
3809831,3,6,c8b2300d-941e-4161-a1c2-e5f2df3d0aeb,1294586,258,2,66,bvos,2020-08-20T11:24:49.627Z,bvos,2020-08-20T11:24:49.627Z,
3799917,3,6,b5693601-d363-4b03-8c2d-4582a85473aa,1291248,258,2,66,bvos,2020-08-20T11:05:57.160Z,bvos,2020-08-20T11:05:57.160Z,
3797277,3,6,a04e7322-08e6-46ec-af40-c515abc18197,1290812,258,2,66,bvos,2020-08-20T11:03:43.201Z,bvos,2020-08-20T11:03:43.201Z,
3786484,3,6,8676c2ee-a62a-42e2-add2-42634551226c,1288196,258,2,66,bvos,2020-08-20T10:52:55.567Z,bvos,2020-08-20T10:52:55.567Z,
3799258,3,6,322c391a-b0ae-4cc0-aff6-794dfd23af8a,1291125,258,2,66,bvos,2020-08-20T11:05:19.064Z,bvos,2020-08-20T11:05:19.064Z,
3766465,3,6,322f58b2-2a2c-4430-80c7-2fb9c09401c7,1281452,258,2,66,bvos,2020-08-20T10:23:29.941Z,bvos,2020-08-20T10:23:29.941Z,
3784566,3,6,4e9ab1c5-97f9-4f69-8dbb-0a80cd536f01,1287550,258,2,66,bvos,2020-08-20T10:50:24.498Z,bvos,2020-08-20T10:50:24.498Z,
3831892,3,6,d5d28082-0e46-4820-9a69-eef0d59d34d2,1302007,258,2,66,bvos,2020-08-20T11:58:45.672Z,bvos,2020-08-20T11:58:45.672Z,
3834944,3,6,4fb8623e-2c67-4496-abe0-e929b51822cc,1303037,258,2,66,bvos,2020-08-20T12:04:08.947Z,bvos,2020-08-20T12:04:08.947Z,
3841514,3,6,eaa7400c-eb99-4d15-80a9-f9e0d0c8d7f7,1305513,258,2,66,bvos,2020-08-20T14:19:34.324Z,bvos,2020-08-20T14:19:34.324Z,
3878390,3,6,0cc97e7f-3a31-4902-b9df-a68af2cb5d9a,1318918,258,2,66,bvos,2020-08-20T14:45:07.146Z,bvos,2020-08-20T14:45:07.146Z,
3878561,3,6,72c30367-53d7-49f1-9a1b-0ecba5424411,1318981,258,2,66,bvos,2020-08-20T14:45:14.605Z,bvos,2020-08-20T14:45:14.605Z,
3879320,3,6,882d372c-43ea-49b7-aa0b-21f520286fb1,1319252,258,2,66,bvos,2020-08-20T14:45:42.911Z,bvos,2020-08-20T14:45:42.911Z,
3879341,3,6,fb220f32-328e-4660-a2c8-a450fb4e86da,1319260,258,2,66,bvos,2020-08-20T14:45:44.169Z,bvos,2020-08-20T14:45:44.169Z,
3854669,3,6,813359cb-3ce8-4452-9acb-b298a61fcf9f,1310300,258,2,66,bvos,2020-08-20T14:28:48.907Z,bvos,2020-08-20T14:28:48.907Z,
3855270,3,6,015e8a0c-84c9-4d70-acdb-0df442984d85,1310523,258,2,66,bvos,2020-08-20T14:29:14.091Z,bvos,2020-08-20T14:29:14.091Z,
3874979,3,6,f5f0e0d3-c697-48e1-8a7a-bcb54f2d00b4,1317685,258,2,66,bvos,2020-08-20T14:42:53.219Z,bvos,2020-08-20T14:42:53.219Z,
3866213,3,6,df5be03a-2377-4277-a782-612c869deb93,1314516,258,2,66,bvos,2020-08-20T14:36:56.012Z,bvos,2020-08-20T14:36:56.012Z,
3842129,3,6,ce3aaac3-070e-4c89-961d-55a870b14038,1305737,258,2,66,bvos,2020-08-20T14:20:02.379Z,bvos,2020-08-20T14:20:02.379Z,
3841452,3,6,2c249a34-76a8-4063-94a5-9a8f580d8bf3,1305485,258,2,66,bvos,2020-08-20T14:19:29.968Z,bvos,2020-08-20T14:19:29.968Z,
3853685,3,6,01795a67-8981-4cf8-9eb1-7a729d0ab095,1309940,258,2,66,bvos,2020-08-20T14:28:08.624Z,bvos,2020-08-20T14:28:08.624Z,
3833649,3,6,7beb4b84-29f9-4d1c-a854-ebc4d2ba2428,1302597,258,2,66,bvos,2020-08-20T12:01:31.727Z,bvos,2020-08-20T12:01:31.727Z,
3865191,3,6,f3f31cae-5f38-41aa-af6a-30561087912f,1314141,258,2,66,bvos,2020-08-20T14:36:14.779Z,bvos,2020-08-20T14:36:14.779Z,
3930073,3,6,cd246b4d-901b-4142-892d-c9344c5fdff9,1337535,258,2,66,bvos,2020-08-20T15:18:26.549Z,bvos,2020-08-20T15:18:26.549Z,
3931958,3,6,e0d2315f-207e-401a-9b24-9d34d6c3e34d,1338210,258,2,66,bvos,2020-08-20T15:19:37.150Z,bvos,2020-08-20T15:19:37.150Z,
3927423,3,6,8df8fa69-91ea-45f7-96ef-f190e189fdd9,1336586,258,2,66,bvos,2020-08-20T15:16:47.812Z,bvos,2020-08-20T15:16:47.812Z,
3888179,3,6,93c96cff-04f5-4768-9342-2805684d4432,1322452,258,2,66,bvos,2020-08-20T14:51:34.160Z,bvos,2020-08-20T14:51:34.160Z,
3930832,3,6,59d8a4e1-bbcc-4b1a-9909-412df1207be4,1337808,258,2,66,bvos,2020-08-20T15:18:55.482Z,bvos,2020-08-20T15:18:55.482Z,
3927041,3,6,32cf1899-fe54-47fd-9584-293bd43b8189,1336448,258,2,66,bvos,2020-08-20T15:16:33.600Z,bvos,2020-08-20T15:16:33.600Z,
3921557,3,6,eaf9d9a2-22ff-428f-812d-b08069861420,1334472,258,2,66,bvos,2020-08-20T15:13:06.662Z,bvos,2020-08-20T15:13:06.662Z,
3927101,3,6,62c0385c-ead7-4388-b5bc-6d1ef7f6b433,1336468,258,2,66,bvos,2020-08-20T15:16:35.250Z,bvos,2020-08-20T15:16:35.250Z,
3911296,3,6,6179978f-bfa3-4af6-bbfb-a47b80ab0c93,1330783,258,2,66,bvos,2020-08-20T15:06:30.628Z,bvos,2020-08-20T15:06:30.628Z,
3923088,3,6,c5a9f59b-d744-47c6-82db-4361104d02ab,1335018,258,2,66,bvos,2020-08-20T15:14:04.284Z,bvos,2020-08-20T15:14:04.284Z,
3897961,3,6,4ea3e4d3-8f8c-48c3-b74b-a2306916b3d1,1325977,258,2,66,bvos,2020-08-20T14:57:57.573Z,bvos,2020-08-20T14:57:57.573Z,
3953033,3,6,6f39da42-34b1-432f-b440-2e7b999cfefb,1345812,258,2,66,bvos,2020-08-20T15:33:04.158Z,bvos,2020-08-20T15:33:04.158Z,
3970272,3,6,549dd5c3-ae16-4920-9bc0-62c790cb9ba2,1351999,258,2,66,bvos,2020-08-20T15:43:55.826Z,bvos,2020-08-20T15:43:55.826Z,
3956434,3,6,592660ba-2ff4-49cc-b359-eb5264ad1f67,1347028,258,2,66,bvos,2020-08-20T15:35:11.795Z,bvos,2020-08-20T15:35:11.795Z,
3944902,3,6,39159436-7adc-4041-83e7-96fe6ddfd3c9,1342879,258,2,66,bvos,2020-08-20T15:27:51.323Z,bvos,2020-08-20T15:27:51.323Z,
3944870,3,6,bd5fd56d-506d-4bc5-99e9-3baa73c65153,1342869,258,2,66,bvos,2020-08-20T15:27:49.339Z,bvos,2020-08-20T15:27:49.339Z,
3967863,3,6,719107b6-aea0-42b7-ad3f-1b9be02b882f,1351137,258,2,66,bvos,2020-08-20T15:42:21.331Z,bvos,2020-08-20T15:42:21.331Z,
3984882,3,6,e8b7e71f-f9e4-4ae3-b40e-df3f783083c6,1357252,258,2,66,bvos,2020-08-20T15:53:15.617Z,bvos,2020-08-20T15:53:15.617Z,
3986545,3,6,e1846a4d-1d06-4a1e-9756-de1479cd8e8c,1357851,258,2,66,bvos,2020-08-20T15:54:17.860Z,bvos,2020-08-20T15:54:17.860Z,
3973520,3,6,a90b5d65-6f0b-4270-8638-3f7d196a329c,1353173,258,2,66,bvos,2020-08-20T15:45:59.268Z,bvos,2020-08-20T15:45:59.268Z,
3967811,3,6,71be28db-fe87-4a5f-b35b-07f27c28bfe4,1351117,258,2,66,bvos,2020-08-20T15:42:18.943Z,bvos,2020-08-20T15:42:18.943Z,
3973584,3,6,72174c20-97ac-4d2d-8c6d-d572ecd6677c,1353195,258,2,66,bvos,2020-08-20T15:46:02.624Z,bvos,2020-08-20T15:46:02.624Z,
3973610,3,6,87953b9d-3304-4cec-a69c-59f770fcee4b,1353205,258,2,66,bvos,2020-08-20T15:46:03.456Z,bvos,2020-08-20T15:46:03.456Z,
3965772,3,6,0f7e2b33-3d86-449a-9b42-5cc2c1a8dc85,1350384,258,2,66,bvos,2020-08-20T15:40:59.628Z,bvos,2020-08-20T15:40:59.628Z,
3943899,3,6,05e0912f-a6dd-4504-bd84-eeab1e10a705,1342518,258,2,66,bvos,2020-08-20T15:27:11.240Z,bvos,2020-08-20T15:27:11.240Z,
3975809,3,6,0d68f1fe-6b50-427a-9f35-7fb162ad2de0,1353997,258,2,66,bvos,2020-08-20T15:47:26.534Z,bvos,2020-08-20T15:47:26.534Z,
3967791,3,6,60e40192-10be-4429-b57f-b96ceb21787c,1351111,258,2,66,bvos,2020-08-20T15:42:18.259Z,bvos,2020-08-20T15:42:18.259Z,
3995160,3,6,67ca33e4-9eee-47d7-8295-989d25df9ce1,1360952,258,2,66,bvos,2020-08-20T15:59:47.131Z,bvos,2020-08-20T15:59:47.131Z,
3990155,3,6,67c00f44-f352-43bf-88eb-b0463f79091b,1359146,258,2,66,bvos,2020-08-20T15:56:39.949Z,bvos,2020-08-20T15:56:39.949Z,
3985622,3,6,4fa34547-3a2c-47c9-a0a3-d9b6988c0340,1357521,258,2,66,bvos,2020-08-20T15:53:44.633Z,bvos,2020-08-20T15:53:44.633Z,
4014182,3,6,d7cfaaa1-8ad3-431d-9226-1cd7e6ffeba9,1367668,258,2,66,bvos,2020-08-20T16:15:27.712Z,bvos,2020-08-20T16:15:27.712Z,
4056387,3,6,1f349d12-d1b0-4784-b9d6-15adfa9d0535,1383553,258,2,66,bvos,2020-08-23T02:00:14.887Z,bvos,2020-08-23T02:00:14.887Z,
4056472,3,6,d339fbcd-f464-4752-8aa9-fc18f8006b3a,1383583,258,2,66,bvos,2020-08-23T02:20:10.426Z,bvos,2020-08-23T02:20:10.426Z,
4056484,3,6,4e38a31e-9575-4597-b2ef-06805967b6b0,1383587,258,2,66,bvos,2020-08-23T02:29:47.180Z,bvos,2020-08-23T02:29:47.180Z,
4056493,3,6,618debd6-2445-43b3-9595-f8de6fbf252c,1383590,258,2,66,bvos,2020-08-23T02:35:33.125Z,bvos,2020-08-23T02:35:33.125Z,
4060640,3,6,4547e3ba-912a-46c9-8713-3320807807d4,1384889,258,2,66,bvos,2020-08-24T05:17:45.394Z,bvos,2020-08-24T05:17:45.394Z,
4028160,3,6,d9e1fe10-86cb-4f57-81fe-856baecde894,1372386,258,2,66,bvos,2020-08-20T16:33:44.182Z,bvos,2020-08-20T16:33:44.182Z,
4004116,3,6,79117c4f-a173-4019-903a-8adaa0b3664a,1364181,258,2,66,bvos,2020-08-20T16:05:37.452Z,bvos,2020-08-20T16:05:37.452Z,
4037896,3,6,7327910f-6325-4c12-bf7d-d0b47a13fcf9,1375730,258,2,66,bvos,2020-08-21T05:12:31.202Z,bvos,2020-08-21T05:12:31.202Z,
4042095,3,6,b88c4d1c-cd90-4696-a03c-42d266a5c225,1377193,258,2,66,bvos,2020-08-21T10:04:14.603Z,bvos,2020-08-21T10:04:14.603Z,
4034620,3,6,85b434d2-073c-47b1-8787-ee2ced3de988,1374561,258,2,66,bvos,2020-08-20T16:42:18.298Z,bvos,2020-08-20T16:42:18.298Z,
4056115,3,6,7277063a-f6c0-4ba6-8551-c67c9404dcda,1383456,258,2,66,bvos,2020-08-23T01:02:18.887Z,bvos,2020-08-23T01:02:18.887Z,
4060669,3,6,dd597c54-d994-482f-bf78-0ae45e55cb6e,1384899,258,2,66,bvos,2020-08-24T05:20:11.758Z,bvos,2020-08-24T05:20:11.758Z,
4028961,3,6,945e8e7f-8345-43f1-83d2-e15a7bf8e30a,1372657,258,2,66,bvos,2020-08-20T16:34:47.943Z,bvos,2020-08-20T16:34:47.943Z,
4063145,3,6,150a815b-722e-4b8e-9435-be2053671373,1385756,258,2,66,bvos,2020-08-24T08:26:15.171Z,bvos,2020-08-24T08:26:15.171Z,
4063056,3,6,0a55e992-4194-47e0-9583-6fe45fa98786,1385725,258,2,66,bvos,2020-08-24T08:20:47.639Z,bvos,2020-08-24T08:20:47.639Z,
4591190,3,6,6b23cae3-615f-43ec-a0eb-1710ee02c9d6,1563293,258,2,66,bvos,2020-08-25T13:09:47.123Z,bvos,2020-08-25T13:09:47.123Z,
4590743,3,6,086e0781-586f-4c99-87c8-df24b0c1e585,1563139,258,2,66,bvos,2020-08-25T11:26:33.960Z,bvos,2020-08-25T11:26:33.960Z,
4699218,3,6,1fc9d3c2-2f71-4a08-bdd9-bc0cfa3fa995,1599309,258,2,66,bvos,2020-08-26T12:59:42.932Z,bvos,2020-08-26T12:59:42.932Z,
5275316,3,6,8b636087-8c70-410d-9aee-4ded75a81c3d,1792515,258,2,66,bvos,2020-08-27T03:16:28.893Z,bvos,2020-08-27T03:16:28.893Z,
5482387,3,6,7c3cc87a-0c11-45fd-9a50-d8ff50e1bb81,1861538,258,2,66,bvos,2020-08-27T12:04:28.315Z,bvos,2020-08-27T12:04:28.315Z,
6292008,3,6,dc6926f1-60f6-459d-b7e9-1b14d0c029b8,2132393,258,2,66,bvos,2020-08-28T15:10:03.307Z,bvos,2020-08-28T15:10:03.307Z,
6290113,3,6,3fed86fd-abd4-42cc-9240-175bd016de1e,2131760,258,2,66,bvos,2020-08-28T15:07:17.202Z,bvos,2020-08-28T15:07:17.202Z,
6289411,3,6,1df3cc03-f2c1-4ec4-a0fb-4c5432f4e7e6,2131527,258,2,66,bvos,2020-08-28T15:06:12.685Z,bvos,2020-08-28T15:06:12.685Z,
13283053,3,6,3c74e3f6-feb2-479c-bc0d-6d738b3087c1,4466009,258,2,66,bvos,2020-09-20T00:10:04.975Z,bvos,2020-09-20T00:10:04.975Z,
6770740,3,6,fad3f3a0-30eb-4338-a4b1-e2763b9e471a,2292347,258,2,66,bvos,2020-08-31T10:24:17.213Z,bvos,2020-08-31T10:24:17.213Z,
7364671,3,6,9495cae6-03a3-42ab-8bae-0ade38330710,2490972,258,2,66,bvos,2020-09-01T11:12:07.880Z,bvos,2020-09-01T11:12:07.880Z,
7361537,3,6,4307f162-b407-426c-9ce7-acde0366b7d1,2489985,258,2,66,bvos,2020-09-01T07:10:32.055Z,bvos,2020-09-01T07:10:32.055Z,
7364758,3,6,8737d806-4fef-48e5-96b6-e955d35af99e,2491001,258,2,66,bvos,2020-09-01T11:27:32.697Z,bvos,2020-09-01T11:27:32.697Z,
7364791,3,6,f8f650c2-dc9e-4c7a-b474-0638e4384d7d,2491012,258,2,66,bvos,2020-09-01T11:31:43.124Z,bvos,2020-09-01T11:31:43.124Z,
7361436,3,6,ef9d4201-9529-4436-bb1a-6919f86c12b6,2489951,258,2,66,bvos,2020-09-01T07:04:47.260Z,bvos,2020-09-01T07:04:47.260Z,
7967025,3,6,3fd76e18-c42c-4fef-bbef-5c6198501ebc,2692312,258,2,66,bvos,2020-09-04T05:27:58.107Z,bvos,2020-09-04T05:27:58.107Z,
8000209,3,6,fc5a4114-8215-4a2a-b30d-3c45bb91276d,2702496,258,2,66,bvos,2020-09-08T09:34:12.567Z,bvos,2020-09-08T09:34:12.567Z,
7998426,3,6,3f4f423d-36fd-4654-b642-e17ae3cf287b,2701874,258,2,66,bvos,2020-09-08T07:39:20.759Z,bvos,2020-09-08T07:39:20.759Z,
7957819,3,6,efca8cde-36bf-4ed4-93ff-70e2d8f37add,2689261,258,2,66,bvos,2020-09-03T04:37:37.845Z,bvos,2020-09-03T04:37:37.845Z,
7998176,3,6,8f44827a-abc6-4918-aa9b-4106ba88b33e,2701788,258,2,66,bvos,2020-09-08T07:26:20.730Z,bvos,2020-09-08T07:26:20.730Z,
7998253,3,6,00638f98-b08c-4d87-824d-7bd2f15acf84,2701815,258,2,66,bvos,2020-09-08T07:29:43.015Z,bvos,2020-09-08T07:29:43.015Z,
7999210,3,6,da9ce0b0-7d7c-4ff9-87ed-5cd3452b4984,2702150,258,2,66,bvos,2020-09-08T08:22:38.304Z,bvos,2020-09-08T08:22:38.304Z,
7999236,3,6,779a5664-f4a5-4357-b4e2-630254614e40,2702159,258,2,66,bvos,2020-09-08T08:25:43.368Z,bvos,2020-09-08T08:25:43.368Z,
8000241,3,6,00467adb-c69f-4308-b206-d0f20dbe95a2,2702507,258,2,66,bvos,2020-09-08T09:37:39.179Z,bvos,2020-09-08T09:37:39.179Z,
7966905,3,6,55bb6b45-7412-4ff3-a4fe-97c4ad0dbae7,2692271,258,2,66,bvos,2020-09-04T05:09:31.874Z,bvos,2020-09-04T05:09:31.874Z,
7967488,3,6,b84ec43f-dbd7-4a64-b8ee-5e272bebdf33,2692474,258,2,66,bvos,2020-09-04T06:08:39.963Z,bvos,2020-09-04T06:08:39.963Z,
7967001,3,6,3be83860-7d7c-4a37-96c4-8b54c45d7f2e,2692304,258,2,66,bvos,2020-09-04T05:24:35.910Z,bvos,2020-09-04T05:24:35.910Z,
7998456,3,6,e858f4d2-3c84-4fc3-95a1-4208d8bcb340,2701884,258,2,66,bvos,2020-09-08T07:41:16.112Z,bvos,2020-09-08T07:41:16.112Z,
7949109,3,6,68fd5d61-2ebe-4c86-a12a-0f75a464f6a3,2686413,258,2,66,bvos,2020-09-02T06:10:06.403Z,bvos,2020-09-02T06:10:06.403Z,
8494618,3,6,ecaafca6-65f4-4824-b8ff-6fd1a03f2699,2867539,258,2,66,bvos,2020-09-09T06:46:36.997Z,bvos,2020-09-09T06:46:36.997Z,
8494650,3,6,569c368f-f598-4142-bd1e-6d9caa79d386,2867550,258,2,66,bvos,2020-09-09T06:48:46.271Z,bvos,2020-09-09T06:48:46.271Z,
8494544,3,6,45f182d1-7a35-4cc1-a7b9-161939cedc74,2867514,258,2,66,bvos,2020-09-09T06:40:53.252Z,bvos,2020-09-09T06:40:53.252Z,
8502202,3,6,539c388a-5ab6-464e-9073-1b2386c3f08d,2869703,258,2,66,bvos,2020-09-09T11:55:51.850Z,bvos,2020-09-09T11:55:51.850Z,
8495676,3,6,d7bc1983-12eb-4dec-bba0-14cbd390ab48,2867910,258,2,66,bvos,2020-09-09T07:45:46.573Z,bvos,2020-09-09T07:45:46.573Z,
8496721,3,6,67e8a605-be65-4ee4-a288-faac34c80f4f,2868282,258,2,66,bvos,2020-09-09T09:27:24.367Z,bvos,2020-09-09T09:27:24.367Z,
8493068,3,6,01918db9-7a39-4ac6-84a8-64220d19e847,2867002,258,2,66,bvos,2020-09-09T04:42:33.326Z,bvos,2020-09-09T04:42:33.326Z,
8496219,3,6,d2fa50b7-e2b8-4902-83f8-38f0433f75c3,2868103,258,2,66,bvos,2020-09-09T08:41:30.267Z,bvos,2020-09-09T08:41:30.267Z,
8735100,3,6,c3728359-ecf3-46a1-a316-3a8d6fc67cef,2947570,258,2,66,bvos,2020-09-09T18:21:36.948Z,bvos,2020-09-09T18:21:36.948Z,
9088755,3,6,aa8b2899-e04e-4204-8af5-b013758eb41f,3065777,258,2,66,bvos,2020-09-10T05:56:23.924Z,bvos,2020-09-10T05:56:23.924Z,
9433423,3,6,e1fe047c-a5ba-42f5-ad6f-239242c78f1e,3180606,258,2,66,bvos,2020-09-10T20:06:18.579Z,bvos,2020-09-10T20:06:18.579Z,
9145144,3,6,e967601b-6a91-4287-a418-e930c14fe6e2,3084217,258,2,66,bvos,2020-09-10T11:48:22.136Z,bvos,2020-09-10T11:48:22.136Z,
9090579,3,6,35a8834e-a8e8-45d8-a516-4cdcf475bb9a,3066410,258,2,66,bvos,2020-09-10T08:26:55.371Z,bvos,2020-09-10T08:26:55.371Z,
9146871,3,6,dc661039-0433-402b-9d03-871cbe142a23,3084797,258,2,66,bvos,2020-09-10T11:51:12.496Z,bvos,2020-09-10T11:51:12.496Z,
9653110,3,6,2a517e49-b0d2-4f81-b8dd-b3cc4282764d,3254042,258,2,66,bvos,2020-09-11T05:29:54.623Z,bvos,2020-09-11T05:29:54.623Z,
9653125,3,6,7d4d73af-6b9c-42f0-ac11-b465fcd763ce,3254047,258,2,66,bvos,2020-09-11T05:31:38.985Z,bvos,2020-09-11T05:31:38.985Z,
10170413,3,6,7e56735c-909b-4bdf-a037-b81c45fc775f,3426434,258,2,66,bvos,2020-09-13T01:19:11.883Z,bvos,2020-09-13T01:19:11.883Z,
10177765,3,6,626b4368-9d3b-4902-b040-4f30b1194347,3428905,258,2,66,bvos,2020-09-14T07:34:08.424Z,bvos,2020-09-14T07:34:08.424Z,
10177646,3,6,a2c4477f-2c55-4178-9aea-650a7a0c4e50,3428864,258,2,66,bvos,2020-09-14T07:29:47.665Z,bvos,2020-09-14T07:29:47.665Z,
10272322,3,6,60dbf207-f34a-4903-8c43-278c28d6762b,3460479,258,2,66,bvos,2020-09-14T13:18:23.969Z,bvos,2020-09-14T13:18:23.969Z,
10178951,3,6,b533850b-69ef-4d37-b2e3-fcd3ea0593fc,3429317,258,2,66,bvos,2020-09-14T08:40:57.982Z,bvos,2020-09-14T08:40:57.982Z,
10488928,3,6,c62444a7-5a8f-4083-9f4b-9c1119fa5f7a,3532870,258,2,66,bvos,2020-09-15T02:13:06.643Z,bvos,2020-09-15T02:13:06.643Z,
11935041,3,6,8a2027a9-a7ea-40e8-adf1-3b2db7fdbdf3,4014886,258,2,66,bvos,2020-09-17T08:38:40.550Z,bvos,2020-09-17T08:38:40.550Z,
13283103,3,6,b719e302-ec45-4bbb-9525-8deac9613803,4466026,258,2,66,bvos,2020-09-20T00:53:02.389Z,bvos,2020-09-20T00:53:02.389Z,
13291608,3,6,de36ebc3-05ef-48ee-9e1e-dcfbf9557135,4468866,258,2,66,bvos,2020-09-21T11:38:56.730Z,bvos,2020-09-21T11:38:56.730Z,
13291617,3,6,6bb46fba-704a-4617-9f01-cf7e7cf37cc9,4468869,258,2,66,bvos,2020-09-21T11:40:21.342Z,bvos,2020-09-21T11:40:21.342Z,
13286754,3,6,9bc29345-8ca7-49e2-8cea-c16a2367cc4b,4467230,258,2,66,bvos,2020-09-21T05:07:54.012Z,bvos,2020-09-21T05:07:54.012Z,
13283161,3,6,27dbd1e3-9b2b-4fd1-a433-762c577f2303,4466046,258,2,66,bvos,2020-09-20T01:12:20.148Z,bvos,2020-09-20T01:12:20.148Z,
13283365,3,6,ea394dab-74b6-4d51-a230-564345a99a95,4466117,258,2,66,bvos,2020-09-20T02:10:53.386Z,bvos,2020-09-20T02:10:53.386Z,
13283056,3,6,f3315977-cd6c-4986-a993-dbc09f3b4daf,4466010,258,2,66,bvos,2020-09-20T00:11:44.350Z,bvos,2020-09-20T00:11:44.350Z,
13283118,3,6,1f4828d0-5f42-4db9-ae9f-db03df53fc8a,4466031,258,2,66,bvos,2020-09-20T00:59:08.296Z,bvos,2020-09-20T00:59:08.296Z,
13290129,3,6,7105e190-215a-421e-9bb8-cf48fe5e5cbf,4468392,258,2,66,bvos,2020-09-21T09:01:01.905Z,bvos,2020-09-21T09:01:01.905Z,
13283143,3,6,a456f99d-f561-435a-8674-6146f8389598,4466040,258,2,66,bvos,2020-09-20T01:05:52.058Z,bvos,2020-09-20T01:05:52.058Z,
13283115,3,6,fd894e4a-51b3-46be-a90b-9990e7b12551,4466030,258,2,66,bvos,2020-09-20T00:58:44.843Z,bvos,2020-09-20T00:58:44.843Z,
14533476,3,6,a7fe71cf-63dd-4ffe-b885-b33756d53845,4884031,258,2,66,bvos,2020-09-23T02:24:27.342Z,bvos,2020-09-23T02:24:27.342Z,
14655577,3,6,37d88a9e-b7e1-4b4c-9183-5a97abfe9204,4924669,258,2,66,bvos,2020-09-23T11:57:06.661Z,bvos,2020-09-23T11:57:06.661Z,
15252730,3,6,0a9f9185-e9d1-4c9e-9d6a-e071e11a3078,5124189,258,2,66,bvos,2020-09-24T10:42:46.258Z,bvos,2020-09-24T10:42:46.258Z,
